,데이터 시간,시리얼번호,미세먼지(/),초미세먼지(/),이산화탄소(ppm),휘발성유기화합물(ppb),온도(C),습도(%),소음(dB),통합실내지수
5176,2024-03-29 8:56,ICW0W2000388,42,10,463,146,17.9,40,47,98
5177,2024-01-15 14:01,ICW0W2000381,8,2,2500,123,26,15,53,72
5178,2024-03-21 16:09,ICW0W2000382,16,5,500,0,23.3,20,63,98
5179,2023-12-01 13:35,ICW0W2000285,23,4,921,1027,14.7,22,61,70
5180,2024-03-29 8:56,ICW0W2000287,71,11,362,36,22.7,29,52,94
5181,2024-03-29 8:56,ICW0W2000398,102,21,478,17,19.3,32,71,86
5182,2024-03-29 8:56,ICW0W2000974,58,23,1090,255,17.6,42,71,88
5183,2024-03-29 8:56,ICW0W2000248,28,4,760,301,21.4,33,95,92
5184,2024-03-29 8:56,ICW0W2000262,176,26,471,10,14.8,41,57,76
5185,2024-03-29 8:55,ICW0W2100488,140,32,341,19,20.4,23,65,79
5186,2024-03-29 8:55,ICW0W2100506,2,0,76,4,9.8,48,58,99
5187,2024-03-14 9:08,ICW0W2100587,55,20,392,6000,24.8,23,69,62
5188,2024-03-29 8:55,ICW0W2100582,66,15,714,160,21.9,31,73,90
5189,2024-03-29 8:55,ICW0W2100579,52,13,0,76,22.3,24,64,96
5190,2024-03-29 8:56,ICW0W2100562,127,40,617,2631,20.7,24,79,64
5192,2024-03-29 10:52,ICW0W2100481,32,9,1150,604,23.3,39,64,85
5193,2024-03-14 9:08,ICW0W2100587,55,20,392,6000,24.8,23,69,62
5194,2024-03-29 10:41,ICW0W2100582,89,21,682,148,21.2,33,80,86
5195,2024-03-29 10:52,ICW0W2100579,42,11,0,94,23.4,25,62,97
5196,2024-03-29 10:53,ICW0W2100562,86,31,578,421,21.4,28,60,83
5197,2024-03-29 10:52,ICW0W2100560,37,10,1405,6000,24.7,34,57,59
5198,2024-03-29 10:52,ICW0W2100549,23,6,470,38,17,39,71,98
5199,2024-03-29 10:52,ICW0W2100509,51,13,163,6000,23.3,31,79,66
5200,2024-03-29 10:52,ICW0W2100506,0,0,81,3,9.1,52,58,100
5201,2024-03-19 17:57,ICW0W2100499,33,13,500,548,20.5,30,82,86
5202,2024-03-19 13:26,ICW0W2100498,36,13,1781,645,24.5,41,86,77
5203,2024-03-29 10:52,ICW0W2100497,5000,2100,1091,55,23.4,32,79,35
5204,2024-03-29 10:56,ICW0W2100491,110,45,830,1907,23.8,32,68,66
5205,2024-03-29 10:52,ICW0W2100489,19,5,402,15,22.7,34,82,98
5206,2024-03-29 10:52,ICW0W2100488,70,18,379,216,22.5,26,63,91
5207,2024-03-29 10:52,ICW0W2100485,93,22,992,3,22.4,37,65,90
5208,2024-03-29 10:52,ICW0W2100479,52,13,1151,73,24.6,33,81,83
5209,2024-03-29 10:52,ICW0W2100467,39,9,,6000,22.9,30,87,59
5210,2024-02-17 23:27,ICW0W2100466,24,9,516,366,19.9,31,55,92
5211,2024-03-18 14:19,ICW0W2100463,33,10,791,935,22.7,21,71,77
5212,2024-03-29 10:52,ICW0W2100462,108,29,307,388,23.4,35,80,86
5213,2024-03-29 10:52,ICW0W2100460,58,15,1154,0,22.8,40,73,93
5214,2024-02-27 19:25,ICW0W2100459,83,34,514,44,19.9,26,66,88
5215,2024-02-28 10:22,ICW0W2100457,12,4,1423,123,18.1,35,67,86
5216,2024-03-29 10:52,ICW0W2100455,59,14,843,0,22.7,40,59,99
5217,2024-03-29 10:52,ICW0W2001000,45,19,21,48,15.2,39,64,93
5218,2024-03-29 10:52,ICW0W2000996,34,22,891,1144,22.5,34,71,74
5219,2024-03-29 10:52,ICW0W2000991,37,18,778,54,19.4,36,63,96
5220,2024-02-20 14:27,ICW0W2000990,3,2,1052,6645,21,34,63,71
5221,2024-03-29 10:52,ICW0W2000987,17,8,564,345,23,30,60,93
5222,2024-03-29 10:52,ICW0W2000983,37,16,104,301,14.4,46,68,93
5223,2024-03-29 10:52,ICW0W2000978,74,29,463,64,19.2,31,49,91
5224,2024-03-29 10:52,ICW0W2000977,82,33,471,82,20.6,34,63,88
5225,2024-03-29 10:52,ICW0W2000974,35,14,1920,459,18.7,44,69,83
5226,2024-03-29 10:52,ICW0W2000973,18,7,729,6000,21.1,35,65,71
5227,2024-03-29 10:52,ICW0W2000972,58,22,1427,4487,22.6,31,72,62
5228,2024-03-29 10:52,ICW0W2000968,22,8,913,838,28.3,24,71,73
5229,2024-03-29 10:52,ICW0W2000964,60,26,674,54,17.7,35,76,92
5230,2024-03-29 10:52,ICW0W2000956,8,4,1056,1180,20.1,41,56,86
5231,2024-03-29 10:52,ICW0W2000955,46,22,484,69,17.8,33,61,90
5232,2024-03-29 10:52,ICW0W2000951,42,8,466,253,24.5,35,67,94
5233,2024-03-29 10:52,ICW0W2000944,12,7,1307,1226,19.1,43,73,81
5234,2024-03-29 10:52,ICW0W2000933,52,11,812,118,22.3,34,62,92
5235,2024-03-29 10:52,ICW0W2000926,8,2,477,655,28.6,31,57,80
5236,2024-03-29 10:52,ICW0W2000924,43,11,1562,6000,24.1,37,72,61
5237,2024-03-29 10:52,ICW0W2000922,33,8,469,110,22.2,41,68,100
5238,2024-03-29 10:52,V01T1623130,68,28,461,193,27.3,26,31,83
5239,2024-03-29 10:52,V01T1623129,75,30,548,174,23.9,29,47,89
5240,2024-03-29 10:52,V01T1623123,127,41,539,128,22.4,28,32,80
5241,2024-03-13 15:23,V01T1623121,55,24,426,132,18,22,43,92
5242,2024-03-29 10:51,V01T1623118,54,23,422,141,21.4,29,33,92
5243,2024-03-29 8:06,V01T1623117,177,49,522,133,19.8,26,46,74
5244,2024-03-29 10:52,V01T1623116,89,34,2362,154,21,36,38,77
5245,2024-03-29 10:52,V01T1623113,139,43,465,143,27.1,21,31,71
5246,2024-03-29 10:52,V01T1623112,97,36,434,125,23.8,29,31,85
5247,2024-03-29 10:52,V01T1623109,94,35,2362,137,12.4,51,43,70
5248,2024-03-14 8:08,V01T1623108,39,18,623,125,20.3,26,33,92
5249,2024-03-29 10:52,V01T1623105,89,34,396,145,20.4,30,30,86
5250,2024-03-29 10:52,V01T1623102,43,19,665,146,27.1,21,37,84
5251,2024-03-29 10:52,V01T1623100,101,37,367,163,23.1,30,30,85
5252,2024-03-29 10:52,ICW0W2000512,53,14,769,6000,24.7,31,62,61
5253,2024-03-29 10:52,ICW0W2000507,12,4,738,10,24.5,31,51,94
5254,2024-03-29 10:52,ICW0W2000505,9,2,445,62,25.4,28,58,96
5255,2024-03-29 10:52,ICW0W2000503,30,6,510,210,20.7,37,51,98
5256,2024-03-29 10:52,ICW0W2000501,12,3,463,148,23,32,62,97
5257,2024-03-29 10:52,ICW0W2000500,35,13,2500,56,26.8,29,63,73
5258,2024-03-29 10:52,ICW0W2000459,100,20,859,44,19.3,36,65,89
5259,2024-03-29 10:52,ICW0W2000455,71,17,91,49,16.6,44,71,98
5260,2024-03-29 10:52,ICW0W2000447,35,6,350,396,22.9,33,48,92
5261,2024-03-29 10:52,ICW0W2000398,82,18,648,36,19.4,38,71,93
5262,2024-03-29 10:52,ICW0W2000388,47,11,620,132,18.1,39,48,97
5263,2024-03-21 16:09,ICW0W2000382,16,5,500,0,23.3,20,63,98
5264,2024-01-15 14:01,ICW0W2000381,8,2,2500,123,26,15,53,72
5265,2024-03-29 10:52,ICW0W2000380,62,12,480,3222,18.7,40,54,78
5266,2024-03-13 8:57,ICW0W2000373,68,18,521,107,15.3,34,69,84
5267,2024-03-29 10:52,ICW0W2000287,45,7,700,84,23.6,31,54,94
5268,2023-12-01 13:35,ICW0W2000285,23,4,921,1027,14.7,22,61,70
5269,2024-03-29 10:52,ICW0W2000275,18,3,510,162,18.6,40,51,100
5270,2024-02-27 11:02,ICW0W2000263,15,3,430,42,20.9,24,65,99
5271,2024-03-29 10:52,ICW0W2000262,98,15,562,21,16.4,41,62,91
5272,2024-03-29 10:52,ICW0W2000248,33,5,1416,92,27.5,26,95,74
5273,2024-03-29 10:51,ICW0W2100481,32,9,1152,626,23.3,39,65,85
5274,2024-03-14 9:08,ICW0W2100587,55,20,392,6000,24.8,23,69,62
5275,2024-03-29 10:41,ICW0W2100582,89,21,682,148,21.2,33,80,86
5276,2024-03-29 10:51,ICW0W2100579,39,10,0,99,23.4,25,69,97
5277,2024-03-29 10:52,ICW0W2100562,86,30,573,427,21.4,28,61,83
5278,2024-03-29 10:51,ICW0W2100560,34,9,1379,6000,24.7,33,60,60
5280,2024-03-29 14:14,ICW0W2100488,79,28,337,118,23.1,31,63,91
5281,2024-03-29 14:14,ICW0W2100506,81,29,16,11,13,59,55,88
5282,2024-03-14 9:08,ICW0W2100587,55,20,392,6000,24.8,23,69,62
5283,2024-03-29 10:41,ICW0W2100582,89,21,682,148,21.2,33,80,86
5284,2024-03-29 14:14,ICW0W2100579,35,13,0,281,26.4,27,61,91
5285,2024-03-29 14:15,ICW0W2100562,79,40,579,2624,21.7,35,59,75
5286,2024-03-29 14:14,ICW0W2100560,17,6,1309,6000,24.2,35,56,67
5287,2024-03-29 14:14,ICW0W2100549,43,16,1621,219,19,46,78,82
5288,2024-03-29 14:14,ICW0W2100509,59,21,63,4338,22.9,37,68,73
5289,2024-03-19 17:57,ICW0W2100499,33,13,500,548,20.5,30,82,86
5290,2024-03-19 13:26,ICW0W2100498,36,13,1781,645,24.5,41,86,77
5291,2024-03-29 14:14,ICW0W2100497,5000,2100,1086,68,23.7,37,54,39
5292,2024-03-29 14:18,ICW0W2100491,31,17,1115,4384,24.5,34,66,66
5293,2024-03-29 14:14,ICW0W2100485,71,25,871,0,23.5,44,61,97
5294,2024-03-29 14:14,ICW0W2100481,85,32,484,15,23.6,37,57,92
5295,2024-03-29 14:14,ICW0W2100479,50,17,575,124,23.9,35,57,96
5296,2024-03-29 14:14,ICW0W2100489,39,13,311,9,25.8,33,61,93
5297,2024-03-29 14:14,ICW0W2100467,26,9,,6000,22.9,36,67,64
5298,2024-02-17 23:27,ICW0W2100466,24,9,516,366,19.9,31,55,92
5299,2024-03-18 14:19,ICW0W2100463,33,10,791,935,22.7,21,71,77
5300,2024-03-29 14:14,ICW0W2100462,70,23,18,390,23.2,36,64,94
5301,2024-03-29 14:14,ICW0W2100460,27,9,1606,0,23.3,40,61,86
5302,2024-02-27 19:25,ICW0W2100459,83,34,514,44,19.9,26,66,88
5303,2024-02-28 10:22,ICW0W2100457,12,4,1423,123,18.1,35,67,86
5304,2024-03-29 14:14,ICW0W2100455,58,19,1171,0,22.5,48,51,92
5305,2024-03-29 14:14,ICW0W2000512,72,26,556,576,24.4,36,54,83
5306,2024-03-29 14:14,ICW0W2001000,42,24,77,119,15.4,43,59,94
5307,2024-02-27 11:02,ICW0W2000263,15,3,430,42,20.9,24,65,99
5308,2024-03-29 14:14,ICW0W2000951,58,16,574,514,25.1,38,51,86
5309,2024-03-29 14:14,ICW0W2000956,3,1,1362,1848,22.2,41,51,80
5310,2024-03-29 14:14,ICW0W2000996,28,26,820,58,22.8,36,52,96
5311,2024-03-29 14:14,ICW0W2000991,45,29,458,61,19.9,40,60,99
5312,2024-02-20 14:27,ICW0W2000990,3,2,1052,6645,21,34,63,71
5313,2024-03-29 14:14,ICW0W2000983,19,12,159,1125,14.9,49,67,79
5314,2024-03-29 14:14,ICW0W2000955,78,47,486,252,18.5,39,54,87
5315,2024-03-29 14:14,ICW0W2000987,17,11,662,440,23.5,31,60,88
5316,2024-03-29 14:14,ICW0W2000978,80,47,566,47,19.2,37,53,88
5317,2024-03-29 14:14,ICW0W2000922,27,9,553,162,23,44,61,100
5318,2024-03-29 14:14,ICW0W2000926,22,7,419,627,28.1,35,51,83
5319,2024-03-29 14:14,ICW0W2000977,60,35,895,1408,21.5,41,68,78
5320,2024-03-29 14:14,ICW0W2000933,64,19,935,453,23.9,38,54,88
5321,2024-03-13 8:57,ICW0W2000373,68,18,521,107,15.3,34,69,84
5322,2024-03-29 14:14,ICW0W2000973,37,22,622,6000,20.8,37,69,68
5323,2024-03-29 14:12,ICW0W2000972,8,4,848,1019,22.2,35,56,82
5324,2024-03-29 14:14,ICW0W2000968,60,34,634,268,26.1,29,69,84
5325,2024-03-29 14:14,ICW0W2000944,5,3,2254,6000,20.5,49,76,69
5326,2024-03-29 14:14,ICW0W2000964,86,51,572,118,17.6,42,57,87
5327,2024-03-29 14:14,ICW0W2000924,19,5,1266,5707,22.4,41,65,74
5328,2024-03-29 14:14,ICW0W2000505,18,7,558,116,25.3,32,57,93
5329,2024-03-29 14:14,V01T1623100,110,39,774,125,23.1,44,40,89
5330,2024-03-29 14:14,V01T1623130,44,20,538,177,25.7,32,43,88
5331,2024-03-29 14:14,V01T1623129,60,25,533,,24.9,33,35,86
5332,2024-03-29 14:14,V01T1623123,96,36,494,132,21.8,37,34,89
5333,2024-03-13 15:23,V01T1623121,55,24,426,132,18,22,43,92
5334,2024-03-29 14:13,V01T1623118,35,16,483,143,22.6,34,40,93
5335,2024-03-29 8:06,V01T1623117,177,49,522,133,19.8,26,46,74
5336,2024-03-29 14:14,V01T1623116,55,24,2500,174,22.3,43,34,80
5337,2024-03-29 13:20,V01T1623113,81,32,1257,126,28,32,54,74
5338,2024-03-29 14:14,V01T1623112,88,34,1131,159,26,36,43,83
5339,2024-03-29 14:14,V01T1623109,83,33,2362,136,12.4,54,41,71
5340,2024-03-14 8:08,V01T1623108,39,18,623,125,20.3,26,33,92
5341,2024-03-29 14:14,V01T1623105,89,34,599,128,21.4,40,30,93
5342,2024-03-29 14:14,V01T1623102,22,10,1346,371,27.5,32,48,73
5343,2024-03-29 14:14,ICW0W2000503,38,13,528,127,23.8,38,60,97
5344,2024-03-29 14:14,ICW0W2000455,51,18,181,84,20,48,61,100
5345,2024-03-29 14:14,ICW0W2000447,31,10,792,156,22.3,41,65,100
5346,2024-03-29 14:14,ICW0W2000459,100,34,818,21,19.6,45,61,91
5347,2024-03-29 14:14,ICW0W2000507,27,15,766,137,25.6,35,60,94
5348,2024-03-29 14:14,ICW0W2000501,24,9,711,132,22.4,38,69,98
5349,2024-03-29 14:14,ICW0W2000500,37,20,2500,713,25.5,37,62,71
5350,2024-03-29 14:14,ICW0W2000380,79,26,598,183,19.9,44,55,96
5351,2024-03-29 14:14,ICW0W2000275,58,17,590,84,19.3,41,51,99
5352,2024-03-29 14:14,ICW0W2000388,48,16,754,253,18.4,41,47,96
5353,2024-01-15 14:01,ICW0W2000381,8,2,2500,123,26,15,53,72
5354,2024-03-21 16:09,ICW0W2000382,16,5,500,0,23.3,20,63,98
5355,2023-12-01 13:35,ICW0W2000285,23,4,921,1027,14.7,22,61,70
5356,2024-03-29 14:14,ICW0W2000287,25,7,927,121,23.8,35,52,98
5357,2024-03-29 14:14,ICW0W2000398,97,32,550,51,19.5,45,58,92
5358,2024-03-29 14:14,ICW0W2000974,21,13,1830,657,19.7,44,50,81
5359,2024-03-29 14:14,ICW0W2000248,102,26,1109,5,21,38,65,87
5360,2024-03-29 14:14,ICW0W2000262,47,12,571,48,22.1,37,61,98
5361,2024-03-29 14:13,ICW0W2100481,90,34,471,13,23.6,37,58,91
5362,2024-03-14 9:08,ICW0W2100587,55,20,392,6000,24.8,23,69,62
5363,2024-03-29 10:41,ICW0W2100582,89,21,682,148,21.2,33,80,86
5364,2024-03-29 14:13,ICW0W2100579,35,13,0,274,26.3,27,62,91
5365,2024-03-29 14:14,ICW0W2100562,80,41,570,1943,21.7,35,58,76
5366,2024-03-29 14:13,ICW0W2100560,16,5,1300,6000,24.2,35,55,67
5368,2024-03-29 16:51,ICW0W2100481,94,34,584,314,23.5,37,65,87
5369,2024-03-14 9:08,ICW0W2100587,55,20,392,6000,24.8,23,69,62
5370,2024-03-29 10:41,ICW0W2100582,89,21,682,148,21.2,33,80,86
5371,2024-03-29 16:51,ICW0W2100579,41,15,0,4267,26.3,27,69,68
5372,2024-03-29 16:52,ICW0W2100562,66,31,642,1653,23.8,29,63,71
5373,2024-03-29 16:51,ICW0W2100560,26,8,1034,6000,24.5,36,58,71
5374,2024-03-29 16:51,ICW0W2100549,31,11,1624,251,19.6,47,71,83
5375,2024-03-29 16:51,ICW0W2100509,74,25,77,3208,23.4,33,71,71
5376,2024-03-29 16:51,ICW0W2100506,77,26,3010,131,19.6,57,71,78
5377,2024-03-19 17:57,ICW0W2100499,33,13,500,548,20.5,30,82,86
5378,2024-03-19 13:26,ICW0W2100498,36,13,1781,645,24.5,41,86,77
5379,2024-03-29 16:51,ICW0W2100497,5000,2100,690,219,24,32,58,38
5380,2024-03-29 16:55,ICW0W2100491,24,12,1077,60000,24.6,35,73,63
5381,2024-03-29 16:51,ICW0W2100489,25,8,323,15,24.2,34,70,95
5382,2024-03-29 16:51,ICW0W2100488,77,26,355,110,23.2,28,65,91
5383,2024-03-29 16:51,ICW0W2100485,63,21,1139,0,23.7,42,76,92
5384,2024-03-29 16:51,ICW0W2100479,45,15,662,76,22.8,37,59,97
5385,2024-03-29 16:51,ICW0W2100467,37,11,,6000,23.3,30,81,59
5386,2024-02-17 23:27,ICW0W2100466,24,9,516,366,19.9,31,55,92
5387,2024-03-18 14:19,ICW0W2100463,33,10,791,935,22.7,21,71,77
5388,2024-03-29 16:51,ICW0W2100462,46,16,30,6000,24.1,35,56,68
5389,2024-03-29 16:51,ICW0W2100460,21,6,2208,0,23.4,44,73,86
5390,2024-02-27 19:25,ICW0W2100459,83,34,514,44,19.9,26,66,88
5391,2024-02-28 10:22,ICW0W2100457,12,4,1423,123,18.1,35,67,86
5392,2024-03-29 16:51,ICW0W2100455,63,18,1421,0,23.1,45,78,86
5393,2024-03-29 16:51,ICW0W2001000,49,29,46,96,17.1,41,55,98
5394,2024-03-29 16:51,ICW0W2000996,59,50,655,88,23.3,33,66,84
5395,2024-03-29 16:51,ICW0W2000991,52,30,539,48,20.2,38,67,95
5396,2024-02-20 14:27,ICW0W2000990,3,2,1052,6645,21,34,63,71
5397,2024-03-29 16:51,ICW0W2000987,17,11,652,320,23.6,31,60,92
5398,2024-03-29 16:51,ICW0W2000983,26,15,191,243,15.3,44,62,94
5399,2024-03-29 16:51,ICW0W2000978,60,33,538,187,22.2,33,52,89
5400,2024-03-29 16:51,ICW0W2000977,39,22,912,6000,22.4,38,56,67
5401,2024-03-29 16:51,ICW0W2000974,37,21,1008,6000,20,42,63,75
5402,2024-03-29 16:51,ICW0W2000973,25,14,514,6000,21.4,35,54,70
5403,2024-03-29 14:12,ICW0W2000972,8,4,848,1019,22.2,35,56,82
5404,2024-03-29 16:51,ICW0W2000968,41,22,723,198,26.3,28,62,87
5405,2024-03-29 16:51,ICW0W2000964,70,38,516,154,18.9,35,68,91
5406,2024-03-29 16:51,ICW0W2000956,75,37,659,6000,21.2,39,61,70
5407,2024-03-29 16:51,ICW0W2000955,60,36,526,266,18.5,37,53,90
5408,2024-03-29 16:51,ICW0W2000951,61,16,576,1846,25.8,37,61,74
5409,2024-03-29 16:51,ICW0W2000944,11,7,1235,6000,20.4,46,61,74
5410,2024-03-29 16:51,ICW0W2000933,61,18,480,22,22.9,35,52,97
5411,2024-03-29 16:51,ICW0W2000926,4,1,604,1492,28.5,34,52,72
5412,2024-03-29 16:51,ICW0W2000924,41,11,956,953,23.3,39,66,80
5413,2024-03-29 16:51,ICW0W2000922,50,15,409,484,22.9,38,59,90
5414,2024-03-29 16:51,V01T1623130,33,15,587,194,26.3,29,39,89
5415,2024-03-29 16:51,V01T1623129,55,24,658,202,25.5,31,36,86
5416,2024-03-29 16:51,V01T1623123,78,31,1076,245,23.6,35,42,87
5417,2024-03-13 15:23,V01T1623121,55,24,426,132,18,22,43,92
5418,2024-03-29 16:50,V01T1623118,38,17,512,145,23.8,30,36,92
5419,2024-03-29 8:06,V01T1623117,177,49,522,133,19.8,26,46,74
5420,2024-03-29 16:51,V01T1623116,37,17,2500,155,22.6,43,34,81
5421,2024-03-29 16:51,V01T1623113,89,34,549,286,26.3,27,31,81
5422,2024-03-29 16:51,V01T1623112,64,27,1051,375,26,35,45,84
5423,2024-03-29 16:51,V01T1623109,94,35,2359,154,12.7,54,43,70
5424,2024-03-14 8:08,V01T1623108,39,18,623,125,20.3,26,33,92
5425,2024-03-29 16:51,V01T1623105,89,34,595,125,22.2,34,32,86
5426,2024-03-29 16:51,V01T1623102,1,1,1418,440,27.6,31,38,75
5427,2024-03-29 16:51,V01T1623100,89,34,571,125,22.6,40,30,93
5428,2024-03-29 16:51,ICW0W2000512,82,28,616,113,25.2,33,64,84
5429,2024-03-29 16:51,ICW0W2000507,11,6,1012,571,26.4,35,57,87
5430,2024-03-29 16:51,ICW0W2000505,27,10,948,262,21.9,40,65,98
5431,2024-03-29 16:51,ICW0W2000503,18,5,756,532,22.1,41,48,94
5432,2024-03-29 16:51,ICW0W2000501,29,10,922,245,23.1,38,72,95
5433,2024-03-29 16:51,ICW0W2000500,30,15,2500,1,26.5,34,63,73
5434,2024-03-29 16:51,ICW0W2000459,97,29,806,18,19.3,42,62,92
5435,2024-03-29 16:51,ICW0W2000455,39,13,189,51,20.8,48,68,100
5436,2024-03-29 16:51,ICW0W2000447,47,14,1144,279,22.6,42,68,91
5437,2024-03-29 16:51,ICW0W2000398,91,28,567,44,19.7,40,64,94
5438,2024-03-29 16:51,ICW0W2000388,37,13,738,286,18.5,42,47,97
5439,2024-03-21 16:09,ICW0W2000382,16,5,500,0,23.3,20,63,98
5440,2024-01-15 14:01,ICW0W2000381,8,2,2500,123,26,15,53,72
5441,2024-03-29 16:51,ICW0W2000380,106,30,679,93,20.6,42,57,90
5442,2024-03-13 8:57,ICW0W2000373,68,18,521,107,15.3,34,69,84
5443,2024-03-29 16:51,ICW0W2000287,43,11,1101,1115,24.2,36,52,76
5444,2023-12-01 13:35,ICW0W2000285,23,4,921,1027,14.7,22,61,70
5445,2024-03-29 16:51,ICW0W2000275,94,26,477,42,19.6,42,49,94
5446,2024-02-27 11:02,ICW0W2000263,15,3,430,42,20.9,24,65,99
5447,2024-03-29 16:51,ICW0W2000262,53,15,558,35,20.2,40,61,100
5448,2024-03-29 16:51,ICW0W2000248,99,23,892,5,22.1,33,95,85
5449,2024-03-29 16:50,ICW0W2100481,99,36,581,286,23.5,37,70,87
5450,2024-03-14 9:08,ICW0W2100587,55,20,392,6000,24.8,23,69,62
5451,2024-03-29 10:41,ICW0W2100582,89,21,682,148,21.2,33,80,86
5452,2024-03-29 16:50,ICW0W2100579,45,16,0,4106,26.3,27,71,68
5453,2024-03-29 16:51,ICW0W2100562,66,31,637,1353,23.8,29,72,72
5454,2024-03-29 16:50,ICW0W2100560,28,9,1034,6000,24.5,36,60,71
5456,2024-04-01 9:00,ICW0W2100488,29,10,412,78,22.6,20,69,96
5457,2024-04-01 9:00,ICW0W2100506,1,0,51,17,29.1,17,59,92
5458,2024-03-14 9:08,ICW0W2100587,55,20,392,6000,24.8,23,69,62
5459,2024-03-29 10:41,ICW0W2100582,89,21,682,148,21.2,33,80,86
5460,2024-04-01 9:00,ICW0W2100579,26,10,0,176,21.9,22,58,97
5461,2024-04-01 9:02,ICW0W2100562,30,14,608,208,20.8,19,67,89
5462,2024-04-01 9:00,ICW0W2100560,5,1,848,6000,24.4,25,63,65
5463,2024-04-01 9:00,ICW0W2100549,14,5,384,37,16.8,30,64,96
5464,2024-04-01 9:00,ICW0W2100509,20,6,27,5026,20,27,71,72
5465,2024-04-01 9:00,ICW0W2100499,18,6,600,98,18.9,27,75,96
5466,2024-03-19 13:26,ICW0W2100498,36,13,1781,645,24.5,41,86,77
5467,2024-04-01 9:00,ICW0W2100497,5000,2100,533,15,18.9,24,72,41
5468,2024-04-01 9:04,ICW0W2100491,19,10,744,122,20.3,24,75,94
5469,2024-04-01 9:00,ICW0W2100485,19,6,658,0,22.2,29,68,97
5470,2024-04-01 9:00,ICW0W2100481,30,10,666,3701,22.6,29,65,71
5471,2024-04-01 9:01,ICW0W2100479,19,6,567,24,23.2,22,72,97
5472,2024-04-01 9:00,ICW0W2100489,7,2,124,22,21.4,31,66,100
5473,2024-04-01 9:00,ICW0W2100467,5,1,,0,21.2,24,79,100
5474,2024-02-17 23:27,ICW0W2100466,24,9,516,366,19.9,31,55,92
5475,2024-03-18 14:19,ICW0W2100463,33,10,791,935,22.7,21,71,77
5476,2024-04-01 9:00,ICW0W2100462,19,6,213,116,20.9,29,60,98
5477,2024-04-01 9:00,ICW0W2100460,12,3,573,0,21,26,70,98
5478,2024-02-27 19:25,ICW0W2100459,83,34,514,44,19.9,26,66,88
5479,2024-02-28 10:22,ICW0W2100457,12,4,1423,123,18.1,35,67,86
5480,2024-04-01 9:00,ICW0W2100455,22,7,666,0,23.2,28,73,97
5481,2024-04-01 9:00,ICW0W2000512,20,7,681,94,23.7,26,71,95
5482,2024-04-01 9:00,ICW0W2001000,15,9,41,20,17.2,30,71,97
5483,2024-02-27 11:02,ICW0W2000263,15,3,430,42,20.9,24,65,99
5484,2024-04-01 9:00,ICW0W2000951,26,7,369,519,21.9,26,67,88
5485,2024-04-01 9:00,ICW0W2000956,28,14,556,89,17,35,65,95
5486,2024-04-01 9:00,ICW0W2000996,14,12,664,887,19.3,31,64,80
5487,2024-04-01 9:00,ICW0W2000991,22,13,504,50,17.9,28,66,93
5488,2024-02-20 14:27,ICW0W2000990,3,2,1052,6645,21,34,63,71
5489,2024-04-01 9:00,ICW0W2000983,10,7,170,19,14.1,28,68,93
5490,2024-04-01 9:00,ICW0W2000955,22,13,573,52,14.8,28,68,88
5491,2024-04-01 9:00,ICW0W2000987,11,6,656,57,19.9,28,60,97
5492,2024-04-01 9:00,ICW0W2000978,21,12,510,58,16.1,30,51,93
5493,2024-04-01 9:00,ICW0W2000922,10,3,350,70,20.2,35,72,100
5494,2024-04-01 9:00,ICW0W2000926,15,4,82,104,24.7,23,53,96
5495,2024-04-01 9:00,ICW0W2000977,21,12,589,112,20.1,25,64,95
5496,2024-04-01 9:00,ICW0W2000933,33,10,444,76,19,28,56,95
5497,2024-03-13 8:57,ICW0W2000373,68,18,521,107,15.3,34,69,84
5498,2024-04-01 9:00,ICW0W2000973,9,5,469,6000,18.2,30,59,69
5499,2024-03-29 14:12,ICW0W2000972,8,4,848,1019,22.2,35,56,82
5500,2024-04-01 9:00,ICW0W2000968,18,10,692,187,24.8,21,67,91
5501,2024-04-01 9:00,ICW0W2000944,18,11,316,8,14.8,30,66,91
5502,2024-04-01 9:00,ICW0W2000964,25,16,642,117,16.1,26,76,90
5503,2024-04-01 9:00,ICW0W2000924,19,5,543,6,19.8,28,62,98
5504,2024-04-01 9:00,ICW0W2000505,7,2,431,173,19.7,29,55,98
5505,2024-04-01 9:00,V01T1623100,44,20,397,223,22.8,22,30,91
5506,2024-04-01 9:00,V01T1623130,10,5,425,125,17,30,30,95
5507,2024-04-01 9:00,V01T1623129,31,15,512,125,22,30,32,93
5508,2024-04-01 9:00,V01T1623123,43,19,522,125,21,25,30,92
5509,2024-03-13 15:23,V01T1623121,55,24,426,132,18,22,43,92
5510,2024-04-01 8:59,V01T1623118,1,1,434,125,21.8,24,30,99
5511,2024-03-29 8:06,V01T1623117,177,49,522,133,19.8,26,46,74
5512,2024-04-01 9:00,V01T1623116,36,17,2362,133,17.8,32,43,72
5513,2024-04-01 9:00,V01T1623113,24,11,454,142,21.7,18,31,92
5514,2024-04-01 9:00,V01T1623112,1,1,357,140,21.4,27,30,99
5515,2024-04-01 9:00,V01T1623109,35,16,2362,125,12.4,43,43,72
5516,2024-03-14 8:08,V01T1623108,39,18,623,125,20.3,26,33,92
5517,2024-04-01 9:00,V01T1623105,38,17,413,125,20.4,22,30,93
5518,2024-04-01 9:00,V01T1623102,1,1,590,125,26.5,15,31,92
5519,2024-04-01 9:00,ICW0W2000503,2,0,432,585,16.1,35,47,90
